13639	COMMENT from blair walnuts	84	6
13640	COMMENT from Deligracy	84	8
10319	COMMENT from blair walnuts	423	6
10320	COMMENT from NNiezapominajka	423	10
10321	COMMENT from TVGry	423	5
10322	COMMENT from Deligracy	423	8
10323	COMMENT from TVGry	423	5
10324	COMMENT from Luxe Alexander	423	7
10325	COMMENT from DevDuck	423	1
10326	COMMENT from DevDuck	423	1
10327	COMMENT from Luxe Alexander	423	7
10328	COMMENT from blair walnuts	423	6
10329	COMMENT from TVGry	423	5
10330	COMMENT from TVGry	423	5
10331	COMMENT from Dani	423	2
10332	COMMENT from TVGry	423	5
10333	COMMENT from blair walnuts	423	6
10334	COMMENT from Bungo21	423	9
10335	COMMENT from Joseph Anderson	423	3
10336	COMMENT from MovieBitches	423	4
10337	COMMENT from NNiezapominajka	423	10
10338	COMMENT from Dani	424	2
10339	COMMENT from DevDuck	424	1
10340	COMMENT from Dani	424	2
10341	COMMENT from NNiezapominajka	424	10
10342	COMMENT from Deligracy	425	8
10343	COMMENT from Deligracy	425	8
10344	COMMENT from blair walnuts	425	6
10345	COMMENT from MovieBitches	425	4
10346	COMMENT from Dani	425	2
10347	COMMENT from Luxe Alexander	425	7
10348	COMMENT from MovieBitches	425	4
10349	COMMENT from Bungo21	425	9
10350	COMMENT from DevDuck	425	1
10351	COMMENT from Bungo21	425	9
10352	COMMENT from Deligracy	425	8
10353	COMMENT from NNiezapominajka	425	10
10354	COMMENT from Joseph Anderson	425	3
10355	COMMENT from MovieBitches	425	4
10356	COMMENT from Joseph Anderson	425	3
10357	COMMENT from DevDuck	425	1
10358	COMMENT from Deligracy	425	8
10359	COMMENT from Dani	425	2
10360	COMMENT from Joseph Anderson	425	3
10361	COMMENT from Dani	425	2
10362	COMMENT from Deligracy	425	8
10363	COMMENT from Bungo21	425	9
10364	COMMENT from NNiezapominajka	425	10
10365	COMMENT from Luxe Alexander	425	7
10366	COMMENT from TVGry	425	5
10367	COMMENT from DevDuck	425	1
10368	COMMENT from TVGry	425	5
10369	COMMENT from DevDuck	425	1
10370	COMMENT from MovieBitches	425	4
10371	COMMENT from blair walnuts	425	6
10372	COMMENT from Dani	425	2
10373	COMMENT from DevDuck	425	1
10374	COMMENT from TVGry	425	5
10375	COMMENT from Deligracy	425	8
10376	COMMENT from TVGry	425	5
10377	COMMENT from blair walnuts	425	6
10378	COMMENT from Joseph Anderson	425	3
10379	COMMENT from MovieBitches	425	4
10380	COMMENT from blair walnuts	427	6
10381	COMMENT from Bungo21	427	9
10382	COMMENT from Dani	427	2
10383	COMMENT from Luxe Alexander	427	7
10384	COMMENT from Luxe Alexander	427	7
10385	COMMENT from DevDuck	427	1
10386	COMMENT from Bungo21	427	9
10387	COMMENT from MovieBitches	427	4
10388	COMMENT from Bungo21	427	9
10389	COMMENT from Dani	427	2
10390	COMMENT from Deligracy	427	8
10391	COMMENT from Dani	427	2
10392	COMMENT from TVGry	427	5
10393	COMMENT from Bungo21	427	9
10394	COMMENT from Dani	427	2
10395	COMMENT from Deligracy	427	8
10396	COMMENT from Dani	428	2
11549	COMMENT from NNiezapominajka	464	10
11550	COMMENT from NNiezapominajka	464	10
11551	COMMENT from MovieBitches	464	4
11552	COMMENT from TVGry	464	5
11553	COMMENT from Dani	464	2
11554	COMMENT from TVGry	464	5
11555	COMMENT from Joseph Anderson	464	3
11556	COMMENT from Dani	464	2
11557	COMMENT from Joseph Anderson	464	3
11558	COMMENT from blair walnuts	464	6
11559	COMMENT from Luxe Alexander	464	7
11560	COMMENT from Luxe Alexander	464	7
11561	COMMENT from Dani	464	2
11562	COMMENT from Deligracy	464	8
11563	COMMENT from Deligracy	464	8
11564	COMMENT from Deligracy	464	8
11565	COMMENT from Luxe Alexander	464	7
11566	COMMENT from Joseph Anderson	464	3
11567	COMMENT from DevDuck	464	1
11568	COMMENT from Dani	464	2
11569	COMMENT from blair walnuts	464	6
11570	COMMENT from Bungo21	464	9
11571	COMMENT from DevDuck	464	1
11572	COMMENT from Dani	464	2
11573	COMMENT from Luxe Alexander	464	7
11574	COMMENT from TVGry	464	5
11575	COMMENT from NNiezapominajka	464	10
11576	COMMENT from TVGry	464	5
11577	COMMENT from Bungo21	464	9
11578	COMMENT from Luxe Alexander	464	7
11579	COMMENT from DevDuck	464	1
11580	COMMENT from DevDuck	465	1
11581	COMMENT from Bungo21	465	9
11582	COMMENT from blair walnuts	465	6
11583	COMMENT from Deligracy	465	8
11584	COMMENT from blair walnuts	465	6
11585	COMMENT from Joseph Anderson	465	3
11586	COMMENT from NNiezapominajka	465	10
11587	COMMENT from Bungo21	466	9
11588	COMMENT from Dani	466	2
11589	COMMENT from Luxe Alexander	466	7
11590	COMMENT from MovieBitches	466	4
11591	COMMENT from Joseph Anderson	466	3
11592	COMMENT from Deligracy	466	8
11593	COMMENT from Dani	466	2
11594	COMMENT from Dani	466	2
11595	COMMENT from DevDuck	466	1
11596	COMMENT from blair walnuts	466	6
11597	COMMENT from TVGry	466	5
11598	COMMENT from TVGry	466	5
11599	COMMENT from Joseph Anderson	466	3
11600	COMMENT from Joseph Anderson	466	3
11601	COMMENT from Bungo21	466	9
11602	COMMENT from Deligracy	466	8
11603	COMMENT from Deligracy	466	8
11604	COMMENT from Deligracy	466	8
11605	COMMENT from TVGry	466	5
11606	COMMENT from TVGry	466	5
11607	COMMENT from NNiezapominajka	466	10
11608	COMMENT from Bungo21	466	9
11609	COMMENT from Bungo21	466	9
11610	COMMENT from DevDuck	466	1
11611	COMMENT from Joseph Anderson	466	3
11612	COMMENT from Joseph Anderson	466	3
11613	COMMENT from Deligracy	466	8
11614	COMMENT from Bungo21	466	9
11615	COMMENT from Dani	466	2
11616	COMMENT from DevDuck	466	1
11617	COMMENT from DevDuck	466	1
11618	COMMENT from MovieBitches	466	4
11619	COMMENT from DevDuck	466	1
11620	COMMENT from Bungo21	466	9
11621	COMMENT from Joseph Anderson	466	3
11622	COMMENT from Deligracy	466	8
11623	COMMENT from Joseph Anderson	466	3
11624	COMMENT from Dani	466	2
11625	COMMENT from DevDuck	466	1
11626	COMMENT from Dani	466	2
12779	COMMENT from Deligracy	508	8
12780	COMMENT from blair walnuts	508	6
12781	COMMENT from Deligracy	508	8
12782	COMMENT from MovieBitches	508	4
12783	COMMENT from DevDuck	508	1
12784	COMMENT from TVGry	508	5
12785	COMMENT from TVGry	508	5
12786	COMMENT from TVGry	508	5
12787	COMMENT from Dani	508	2
12788	COMMENT from blair walnuts	508	6
12789	COMMENT from TVGry	508	5
12790	COMMENT from TVGry	508	5
12791	COMMENT from Deligracy	508	8
12792	COMMENT from NNiezapominajka	508	10
12793	COMMENT from blair walnuts	508	6
12794	COMMENT from Dani	508	2
12795	COMMENT from Dani	508	2
12796	COMMENT from NNiezapominajka	508	10
12797	COMMENT from Dani	508	2
12798	COMMENT from DevDuck	508	1
12799	COMMENT from Bungo21	508	9
12800	COMMENT from Luxe Alexander	508	7
12801	COMMENT from blair walnuts	508	6
12802	COMMENT from MovieBitches	508	4
12803	COMMENT from Deligracy	508	8
12804	COMMENT from Joseph Anderson	508	3
12805	COMMENT from TVGry	508	5
12806	COMMENT from Dani	509	2
12807	COMMENT from blair walnuts	509	6
12808	COMMENT from Dani	509	2
12809	COMMENT from MovieBitches	509	4
12810	COMMENT from NNiezapominajka	509	10
12811	COMMENT from MovieBitches	509	4
12812	COMMENT from Deligracy	509	8
12813	COMMENT from Deligracy	509	8
12814	COMMENT from blair walnuts	509	6
12815	COMMENT from Joseph Anderson	509	3
12816	COMMENT from Bungo21	509	9
12817	COMMENT from blair walnuts	509	6
12818	COMMENT from Bungo21	509	9
12819	COMMENT from TVGry	509	5
12820	COMMENT from DevDuck	509	1
12821	COMMENT from MovieBitches	509	4
12822	COMMENT from MovieBitches	509	4
12823	COMMENT from blair walnuts	509	6
12824	COMMENT from blair walnuts	509	6
12825	COMMENT from DevDuck	509	1
12826	COMMENT from TVGry	509	5
12827	COMMENT from MovieBitches	509	4
12828	COMMENT from NNiezapominajka	509	10
12829	COMMENT from MovieBitches	509	4
12830	COMMENT from blair walnuts	509	6
12831	COMMENT from Bungo21	509	9
12832	COMMENT from NNiezapominajka	509	10
12833	COMMENT from TVGry	509	5
12834	COMMENT from MovieBitches	509	4
12835	COMMENT from Bungo21	509	9
12836	COMMENT from MovieBitches	509	4
12837	COMMENT from Bungo21	509	9
12838	COMMENT from Joseph Anderson	509	3
12839	COMMENT from blair walnuts	509	6
12840	COMMENT from DevDuck	509	1
12841	COMMENT from DevDuck	509	1
12842	COMMENT from Luxe Alexander	509	7
12843	COMMENT from DevDuck	509	1
12844	COMMENT from DevDuck	509	1
12845	COMMENT from blair walnuts	509	6
12846	COMMENT from Dani	509	2
12847	COMMENT from Deligracy	509	8
12848	COMMENT from Joseph Anderson	509	3
12849	COMMENT from Luxe Alexander	509	7
12850	COMMENT from TVGry	509	5
12851	COMMENT from NNiezapominajka	510	10
12852	COMMENT from blair walnuts	510	6
12853	COMMENT from Deligracy	510	8
12854	COMMENT from Luxe Alexander	510	7
12855	COMMENT from DevDuck	510	1
9157	COMMENT from Dani	375	2
9158	COMMENT from Luxe Alexander	375	7
9159	COMMENT from DevDuck	375	1
9160	COMMENT from Joseph Anderson	376	3
9161	COMMENT from blair walnuts	376	6
9162	COMMENT from Joseph Anderson	376	3
9163	COMMENT from Luxe Alexander	376	7
9164	COMMENT from blair walnuts	376	6
9165	COMMENT from blair walnuts	376	6
9166	COMMENT from Joseph Anderson	376	3
9167	COMMENT from NNiezapominajka	376	10
9168	COMMENT from Dani	376	2
9169	COMMENT from Deligracy	377	8
9170	COMMENT from NNiezapominajka	377	10
9171	COMMENT from Luxe Alexander	377	7
9172	COMMENT from Bungo21	377	9
9173	COMMENT from TVGry	377	5
9174	COMMENT from Joseph Anderson	377	3
9175	COMMENT from Deligracy	377	8
9176	COMMENT from Deligracy	377	8
9177	COMMENT from Luxe Alexander	377	7
9178	COMMENT from DevDuck	377	1
9179	COMMENT from blair walnuts	377	6
9180	COMMENT from NNiezapominajka	377	10
9181	COMMENT from Joseph Anderson	377	3
9182	COMMENT from Bungo21	377	9
9183	COMMENT from Joseph Anderson	377	3
9184	COMMENT from MovieBitches	377	4
9185	COMMENT from NNiezapominajka	377	10
9186	COMMENT from Bungo21	377	9
9187	COMMENT from MovieBitches	377	4
9188	COMMENT from Deligracy	377	8
9189	COMMENT from Bungo21	377	9
9190	COMMENT from blair walnuts	377	6
9191	COMMENT from MovieBitches	377	4
9192	COMMENT from Dani	377	2
9193	COMMENT from NNiezapominajka	378	10
9194	COMMENT from Luxe Alexander	378	7
9195	COMMENT from Bungo21	378	9
9196	COMMENT from Joseph Anderson	378	3
9197	COMMENT from blair walnuts	378	6
9198	COMMENT from Joseph Anderson	378	3
9199	COMMENT from Dani	378	2
9200	COMMENT from Deligracy	378	8
9201	COMMENT from NNiezapominajka	378	10
9202	COMMENT from Deligracy	378	8
9203	COMMENT from Deligracy	378	8
9204	COMMENT from DevDuck	378	1
9205	COMMENT from DevDuck	378	1
9206	COMMENT from MovieBitches	378	4
9207	COMMENT from Bungo21	378	9
9208	COMMENT from Dani	378	2
9209	COMMENT from DevDuck	378	1
9210	COMMENT from Deligracy	378	8
9211	COMMENT from DevDuck	378	1
9212	COMMENT from TVGry	378	5
9213	COMMENT from DevDuck	378	1
9214	COMMENT from blair walnuts	378	6
9215	COMMENT from Luxe Alexander	378	7
9216	COMMENT from blair walnuts	378	6
9217	COMMENT from TVGry	378	5
9218	COMMENT from DevDuck	378	1
9219	COMMENT from TVGry	378	5
9220	COMMENT from Luxe Alexander	378	7
9221	COMMENT from Bungo21	378	9
9222	COMMENT from NNiezapominajka	378	10
9223	COMMENT from TVGry	378	5
9224	COMMENT from DevDuck	378	1
9225	COMMENT from TVGry	378	5
9226	COMMENT from Joseph Anderson	378	3
9227	COMMENT from Joseph Anderson	379	3
9228	COMMENT from TVGry	379	5
9229	COMMENT from Joseph Anderson	379	3
9230	COMMENT from Luxe Alexander	379	7
9231	COMMENT from TVGry	379	5
9232	COMMENT from TVGry	379	5
9233	COMMENT from Bungo21	379	9
10397	COMMENT from Deligracy	428	8
10398	COMMENT from Luxe Alexander	428	7
10399	COMMENT from Deligracy	428	8
10400	COMMENT from Dani	428	2
10401	COMMENT from MovieBitches	428	4
10402	COMMENT from MovieBitches	428	4
10403	COMMENT from TVGry	428	5
10404	COMMENT from DevDuck	428	1
10405	COMMENT from Joseph Anderson	429	3
10406	COMMENT from NNiezapominajka	429	10
10407	COMMENT from TVGry	429	5
10408	COMMENT from MovieBitches	430	4
10409	COMMENT from NNiezapominajka	430	10
10410	COMMENT from TVGry	430	5
10411	COMMENT from Deligracy	430	8
10412	COMMENT from DevDuck	430	1
10413	COMMENT from blair walnuts	430	6
10414	COMMENT from blair walnuts	430	6
10415	COMMENT from TVGry	430	5
10416	COMMENT from Deligracy	430	8
10417	COMMENT from Joseph Anderson	430	3
10418	COMMENT from blair walnuts	430	6
10419	COMMENT from Luxe Alexander	430	7
10420	COMMENT from Dani	430	2
10421	COMMENT from NNiezapominajka	431	10
10422	COMMENT from Joseph Anderson	431	3
10423	COMMENT from MovieBitches	431	4
10424	COMMENT from Luxe Alexander	431	7
10425	COMMENT from MovieBitches	431	4
10426	COMMENT from Deligracy	431	8
10427	COMMENT from Bungo21	431	9
10428	COMMENT from MovieBitches	431	4
10429	COMMENT from Dani	431	2
10430	COMMENT from Dani	431	2
10431	COMMENT from Dani	431	2
10432	COMMENT from Deligracy	431	8
10433	COMMENT from Joseph Anderson	431	3
10434	COMMENT from MovieBitches	431	4
10435	COMMENT from DevDuck	431	1
10436	COMMENT from Bungo21	431	9
10437	COMMENT from blair walnuts	431	6
10438	COMMENT from blair walnuts	431	6
10439	COMMENT from Luxe Alexander	431	7
10440	COMMENT from Luxe Alexander	431	7
10441	COMMENT from Deligracy	431	8
10442	COMMENT from Deligracy	431	8
10443	COMMENT from Deligracy	431	8
10444	COMMENT from Luxe Alexander	431	7
10445	COMMENT from NNiezapominajka	431	10
10446	COMMENT from blair walnuts	431	6
10447	COMMENT from Bungo21	431	9
10448	COMMENT from DevDuck	431	1
10449	COMMENT from Luxe Alexander	431	7
10450	COMMENT from Dani	431	2
10451	COMMENT from Dani	431	2
10452	COMMENT from Luxe Alexander	431	7
10453	COMMENT from MovieBitches	431	4
10454	COMMENT from TVGry	431	5
10455	COMMENT from Bungo21	431	9
10456	COMMENT from DevDuck	431	1
10457	COMMENT from MovieBitches	431	4
10458	COMMENT from Joseph Anderson	431	3
10459	COMMENT from TVGry	431	5
10460	COMMENT from Bungo21	431	9
10461	COMMENT from Dani	432	2
10462	COMMENT from blair walnuts	432	6
10463	COMMENT from Dani	432	2
10464	COMMENT from Dani	432	2
10465	COMMENT from TVGry	432	5
10466	COMMENT from NNiezapominajka	432	10
10467	COMMENT from TVGry	432	5
10468	COMMENT from Bungo21	432	9
10469	COMMENT from TVGry	432	5
10470	COMMENT from MovieBitches	432	4
10471	COMMENT from Dani	432	2
10472	COMMENT from Deligracy	432	8
10473	COMMENT from Joseph Anderson	432	3
11627	COMMENT from Luxe Alexander	466	7
11628	COMMENT from Dani	466	2
11629	COMMENT from Luxe Alexander	466	7
11630	COMMENT from Luxe Alexander	467	7
11631	COMMENT from blair walnuts	467	6
11632	COMMENT from DevDuck	467	1
11633	COMMENT from Dani	467	2
11634	COMMENT from blair walnuts	467	6
11635	COMMENT from blair walnuts	467	6
11636	COMMENT from TVGry	467	5
11637	COMMENT from DevDuck	467	1
11638	COMMENT from MovieBitches	467	4
11639	COMMENT from Joseph Anderson	467	3
11640	COMMENT from TVGry	467	5
11641	COMMENT from DevDuck	467	1
11642	COMMENT from Dani	467	2
11643	COMMENT from Bungo21	467	9
11644	COMMENT from Bungo21	468	9
11645	COMMENT from blair walnuts	468	6
11646	COMMENT from NNiezapominajka	468	10
11647	COMMENT from TVGry	468	5
11648	COMMENT from Dani	468	2
11649	COMMENT from Joseph Anderson	468	3
11650	COMMENT from Luxe Alexander	468	7
11651	COMMENT from Bungo21	468	9
11652	COMMENT from Luxe Alexander	468	7
11653	COMMENT from Joseph Anderson	468	3
11654	COMMENT from NNiezapominajka	468	10
11655	COMMENT from MovieBitches	468	4
11656	COMMENT from Joseph Anderson	468	3
11657	COMMENT from Dani	468	2
11658	COMMENT from Joseph Anderson	468	3
11659	COMMENT from Joseph Anderson	468	3
11660	COMMENT from TVGry	468	5
11661	COMMENT from DevDuck	468	1
11662	COMMENT from Bungo21	468	9
11663	COMMENT from Luxe Alexander	468	7
11664	COMMENT from Bungo21	468	9
11665	COMMENT from MovieBitches	468	4
11666	COMMENT from NNiezapominajka	468	10
11667	COMMENT from blair walnuts	468	6
11668	COMMENT from blair walnuts	468	6
11669	COMMENT from NNiezapominajka	468	10
11670	COMMENT from Dani	468	2
11671	COMMENT from Deligracy	468	8
11672	COMMENT from TVGry	468	5
11673	COMMENT from Luxe Alexander	468	7
11674	COMMENT from blair walnuts	468	6
11675	COMMENT from MovieBitches	469	4
11676	COMMENT from Luxe Alexander	469	7
11677	COMMENT from TVGry	469	5
11678	COMMENT from MovieBitches	469	4
11679	COMMENT from MovieBitches	469	4
11680	COMMENT from DevDuck	469	1
11681	COMMENT from Joseph Anderson	469	3
11682	COMMENT from Bungo21	469	9
11683	COMMENT from Luxe Alexander	469	7
11684	COMMENT from Dani	469	2
11685	COMMENT from DevDuck	469	1
11686	COMMENT from blair walnuts	469	6
11687	COMMENT from Bungo21	469	9
11688	COMMENT from TVGry	469	5
11689	COMMENT from Dani	469	2
11690	COMMENT from blair walnuts	469	6
11691	COMMENT from Deligracy	469	8
11692	COMMENT from Dani	469	2
11693	COMMENT from Bungo21	469	9
11694	COMMENT from Bungo21	469	9
11695	COMMENT from NNiezapominajka	469	10
11696	COMMENT from Bungo21	469	9
11697	COMMENT from Luxe Alexander	469	7
11698	COMMENT from Luxe Alexander	469	7
11699	COMMENT from Bungo21	469	9
11700	COMMENT from NNiezapominajka	469	10
11701	COMMENT from blair walnuts	469	6
11702	COMMENT from blair walnuts	469	6
11705	COMMENT from TVGry	469	5
12856	COMMENT from blair walnuts	510	6
12857	COMMENT from TVGry	510	5
12858	COMMENT from DevDuck	510	1
12859	COMMENT from blair walnuts	510	6
12860	COMMENT from Bungo21	510	9
12861	COMMENT from DevDuck	510	1
12862	COMMENT from TVGry	510	5
12863	COMMENT from Bungo21	510	9
12864	COMMENT from Bungo21	510	9
12865	COMMENT from Bungo21	510	9
12866	COMMENT from DevDuck	510	1
12867	COMMENT from Bungo21	510	9
12868	COMMENT from DevDuck	510	1
12869	COMMENT from Deligracy	510	8
12870	COMMENT from NNiezapominajka	510	10
12871	COMMENT from TVGry	510	5
12872	COMMENT from Luxe Alexander	510	7
12873	COMMENT from Luxe Alexander	510	7
12874	COMMENT from Dani	510	2
12875	COMMENT from Dani	511	2
12876	COMMENT from TVGry	511	5
12877	COMMENT from Joseph Anderson	511	3
12878	COMMENT from Dani	511	2
12879	COMMENT from Dani	511	2
12880	COMMENT from Joseph Anderson	511	3
12881	COMMENT from NNiezapominajka	511	10
12882	COMMENT from DevDuck	511	1
12883	COMMENT from Deligracy	511	8
12884	COMMENT from TVGry	511	5
12885	COMMENT from Bungo21	511	9
12886	COMMENT from blair walnuts	511	6
12887	COMMENT from Deligracy	511	8
12888	COMMENT from Luxe Alexander	511	7
12889	COMMENT from DevDuck	511	1
12890	COMMENT from MovieBitches	511	4
12891	COMMENT from blair walnuts	511	6
12892	COMMENT from blair walnuts	511	6
12893	COMMENT from Joseph Anderson	511	3
12894	COMMENT from Joseph Anderson	511	3
12895	COMMENT from MovieBitches	511	4
12896	COMMENT from Deligracy	511	8
12897	COMMENT from blair walnuts	511	6
12898	COMMENT from Deligracy	511	8
12899	COMMENT from DevDuck	511	1
12900	COMMENT from Bungo21	511	9
12901	COMMENT from Luxe Alexander	512	7
12902	COMMENT from NNiezapominajka	512	10
12903	COMMENT from Joseph Anderson	512	3
12904	COMMENT from DevDuck	512	1
12905	COMMENT from Joseph Anderson	512	3
12906	COMMENT from Luxe Alexander	513	7
12907	COMMENT from NNiezapominajka	513	10
12908	COMMENT from Bungo21	513	9
12909	COMMENT from blair walnuts	513	6
12910	COMMENT from TVGry	513	5
12911	COMMENT from TVGry	513	5
12912	COMMENT from Joseph Anderson	513	3
12913	COMMENT from Luxe Alexander	513	7
12914	COMMENT from Joseph Anderson	513	3
12915	COMMENT from Bungo21	513	9
12916	COMMENT from NNiezapominajka	513	10
12917	COMMENT from Luxe Alexander	514	7
12918	COMMENT from TVGry	514	5
12919	COMMENT from Bungo21	514	9
12920	COMMENT from DevDuck	514	1
12921	COMMENT from Joseph Anderson	514	3
12922	COMMENT from NNiezapominajka	514	10
12923	COMMENT from MovieBitches	514	4
12924	COMMENT from DevDuck	514	1
12925	COMMENT from Luxe Alexander	514	7
12926	COMMENT from Joseph Anderson	514	3
12927	COMMENT from NNiezapominajka	514	10
12928	COMMENT from MovieBitches	514	4
12929	COMMENT from DevDuck	514	1
12930	COMMENT from Joseph Anderson	514	3
12931	COMMENT from NNiezapominajka	514	10
9234	COMMENT from MovieBitches	379	4
9235	COMMENT from Dani	379	2
9236	COMMENT from Luxe Alexander	379	7
9237	COMMENT from NNiezapominajka	379	10
9238	COMMENT from NNiezapominajka	379	10
9239	COMMENT from Dani	379	2
9240	COMMENT from Bungo21	379	9
9241	COMMENT from TVGry	379	5
9242	COMMENT from NNiezapominajka	379	10
9243	COMMENT from Deligracy	379	8
9244	COMMENT from blair walnuts	379	6
9245	COMMENT from blair walnuts	379	6
9246	COMMENT from Dani	379	2
9247	COMMENT from Deligracy	379	8
9248	COMMENT from Joseph Anderson	379	3
9249	COMMENT from Bungo21	379	9
9250	COMMENT from blair walnuts	379	6
9251	COMMENT from Bungo21	379	9
9252	COMMENT from Bungo21	379	9
9253	COMMENT from Dani	379	2
9254	COMMENT from Dani	379	2
9255	COMMENT from NNiezapominajka	379	10
9256	COMMENT from TVGry	379	5
9257	COMMENT from TVGry	379	5
9258	COMMENT from TVGry	379	5
9259	COMMENT from Bungo21	379	9
9260	COMMENT from TVGry	379	5
9261	COMMENT from Deligracy	379	8
9262	COMMENT from NNiezapominajka	379	10
9263	COMMENT from Bungo21	379	9
9264	COMMENT from Joseph Anderson	379	3
9265	COMMENT from MovieBitches	379	4
9266	COMMENT from Deligracy	379	8
9267	COMMENT from MovieBitches	379	4
9268	COMMENT from TVGry	379	5
9269	COMMENT from Bungo21	379	9
9270	COMMENT from Luxe Alexander	379	7
9271	COMMENT from Deligracy	379	8
9272	COMMENT from Luxe Alexander	379	7
9273	COMMENT from Joseph Anderson	379	3
9274	COMMENT from Luxe Alexander	379	7
9275	COMMENT from Deligracy	379	8
9276	COMMENT from Luxe Alexander	379	7
9277	COMMENT from Joseph Anderson	380	3
9278	COMMENT from MovieBitches	380	4
9279	COMMENT from Deligracy	380	8
9280	COMMENT from MovieBitches	380	4
9281	COMMENT from DevDuck	380	1
9282	COMMENT from blair walnuts	380	6
9283	COMMENT from blair walnuts	380	6
9284	COMMENT from DevDuck	380	1
9285	COMMENT from Dani	380	2
9286	COMMENT from TVGry	380	5
9287	COMMENT from DevDuck	380	1
9288	COMMENT from DevDuck	380	1
9289	COMMENT from Dani	380	2
9290	COMMENT from MovieBitches	380	4
9291	COMMENT from Bungo21	380	9
9292	COMMENT from TVGry	380	5
9293	COMMENT from DevDuck	380	1
9294	COMMENT from Dani	380	2
9295	COMMENT from MovieBitches	380	4
9296	COMMENT from Joseph Anderson	380	3
9297	COMMENT from Deligracy	380	8
9298	COMMENT from Luxe Alexander	380	7
9299	COMMENT from TVGry	381	5
9300	COMMENT from Deligracy	381	8
9301	COMMENT from Dani	381	2
9302	COMMENT from DevDuck	381	1
9303	COMMENT from Deligracy	381	8
9304	COMMENT from NNiezapominajka	381	10
9305	COMMENT from blair walnuts	381	6
9306	COMMENT from TVGry	381	5
9307	COMMENT from MovieBitches	381	4
9308	COMMENT from DevDuck	381	1
9309	COMMENT from Luxe Alexander	381	7
9310	COMMENT from blair walnuts	381	6
9311	COMMENT from Deligracy	381	8
9312	COMMENT from Bungo21	381	9
10474	COMMENT from NNiezapominajka	432	10
10475	COMMENT from Dani	432	2
10476	COMMENT from DevDuck	432	1
10477	COMMENT from blair walnuts	432	6
10478	COMMENT from NNiezapominajka	432	10
10479	COMMENT from Luxe Alexander	432	7
10480	COMMENT from Luxe Alexander	432	7
10481	COMMENT from Luxe Alexander	432	7
10482	COMMENT from MovieBitches	432	4
10483	COMMENT from Deligracy	432	8
10484	COMMENT from Deligracy	432	8
10485	COMMENT from Deligracy	432	8
10486	COMMENT from Dani	432	2
10487	COMMENT from Bungo21	432	9
10488	COMMENT from blair walnuts	432	6
10489	COMMENT from NNiezapominajka	432	10
10490	COMMENT from MovieBitches	432	4
10491	COMMENT from MovieBitches	432	4
10492	COMMENT from blair walnuts	432	6
10493	COMMENT from Bungo21	432	9
10494	COMMENT from blair walnuts	432	6
10495	COMMENT from Luxe Alexander	432	7
10496	COMMENT from TVGry	432	5
10497	COMMENT from Luxe Alexander	432	7
10498	COMMENT from Deligracy	432	8
10499	COMMENT from blair walnuts	432	6
10500	COMMENT from Joseph Anderson	432	3
10501	COMMENT from DevDuck	432	1
10502	COMMENT from Dani	432	2
10503	COMMENT from TVGry	432	5
10504	COMMENT from Joseph Anderson	432	3
10505	COMMENT from DevDuck	432	1
10506	COMMENT from MovieBitches	432	4
10507	COMMENT from NNiezapominajka	432	10
10508	COMMENT from NNiezapominajka	433	10
10509	COMMENT from blair walnuts	433	6
10510	COMMENT from NNiezapominajka	433	10
10511	COMMENT from Dani	433	2
10512	COMMENT from MovieBitches	433	4
10513	COMMENT from blair walnuts	433	6
10514	COMMENT from DevDuck	433	1
10515	COMMENT from Bungo21	433	9
10516	COMMENT from Joseph Anderson	433	3
10517	COMMENT from Dani	433	2
10518	COMMENT from blair walnuts	433	6
10519	COMMENT from DevDuck	433	1
10520	COMMENT from Joseph Anderson	433	3
10521	COMMENT from blair walnuts	433	6
10522	COMMENT from Bungo21	433	9
10523	COMMENT from Bungo21	433	9
10524	COMMENT from Joseph Anderson	433	3
10525	COMMENT from NNiezapominajka	433	10
10526	COMMENT from TVGry	433	5
10527	COMMENT from Joseph Anderson	433	3
10528	COMMENT from Luxe Alexander	433	7
10529	COMMENT from TVGry	433	5
10530	COMMENT from Bungo21	433	9
10531	COMMENT from MovieBitches	433	4
10532	COMMENT from Joseph Anderson	433	3
10533	COMMENT from Luxe Alexander	433	7
10534	COMMENT from Luxe Alexander	433	7
10535	COMMENT from Dani	433	2
10536	COMMENT from Dani	433	2
10537	COMMENT from DevDuck	433	1
10538	COMMENT from MovieBitches	433	4
10539	COMMENT from Luxe Alexander	433	7
10540	COMMENT from Luxe Alexander	433	7
10541	COMMENT from TVGry	433	5
10542	COMMENT from NNiezapominajka	433	10
10543	COMMENT from MovieBitches	433	4
10544	COMMENT from Luxe Alexander	433	7
10545	COMMENT from Dani	433	2
10546	COMMENT from Joseph Anderson	433	3
10547	COMMENT from TVGry	433	5
10548	COMMENT from Deligracy	433	8
10549	COMMENT from Joseph Anderson	433	3
11703	COMMENT from MovieBitches	469	4
11704	COMMENT from blair walnuts	469	6
11706	COMMENT from Bungo21	469	9
11707	COMMENT from blair walnuts	469	6
11708	COMMENT from DevDuck	469	1
11709	COMMENT from TVGry	469	5
11710	COMMENT from Deligracy	470	8
11711	COMMENT from Luxe Alexander	470	7
11712	COMMENT from Bungo21	470	9
11713	COMMENT from TVGry	470	5
11714	COMMENT from DevDuck	470	1
11715	COMMENT from Luxe Alexander	470	7
11716	COMMENT from MovieBitches	470	4
